MES;DIA;HORA;PROVINCIA;CANTON;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
ENERO;MIÉRCOLES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ESTRELLAMIENTOS;FACTORES CLIMÁTICOS
ENERO;MIÉRCOLES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;1;0;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;JUEVES;08:00 A 08:59;IMBABURA;OTAVALO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;07:00 A 07:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;05:00 A 05:59;ESMERALDAS;SAN LORENZO;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;14:00 A 14:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;06:00 A 06:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;JUEVES;16:00 A 16:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;18:00 A 18:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;04:00 A 04:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;13:00 A 13:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
ENERO;JUEVES;06:00 A 06:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;07:00 A 07:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;14:00 A 14:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;16:00 A 16:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;11:00 A 11:59;MANABÍ;MANTA;URBANA;0;0;0;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
ENERO;JUEVES;18:00 A 18:59;AZUAY;CUENCA;URBANA;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;22:00 A 22:59;AZUAY;CUENCA;URBANA;0;2;2;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
ENERO;JUEVES;20:00 A 20:59;SANTA ELENA;SALINAS;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;18:00 A 18:59;AZUAY;CUENCA;RURAL;0;0;0;ATROPELLOS;MAL REBASAMIENTO INVADIR CARRIL
ENERO;JUEVES;17:00 A 17:59;GUAYAS;PLAYAS;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;JUEVES;16:00 A 16:59;GUAYAS;MILAGRO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;12:00 A 12:59;GUAYAS;GUAYAQUIL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;07:00 A 07:59;GUAYAS;SALITRE;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;12:00 A 12:59;GUAYAS;SAN JACINTO DE YAGUACHI;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;10:00 A 10:59;GUAYAS;SAN JACINTO DE YAGUACHI;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;08:00 A 08:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;07:00 A 07:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;JUEVES;03:00 A 03:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;07:00 A 07:59;TUNGURAHUA;QUERO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;09:00 A 09:59;CAÑAR;CAÑAR;RURAL;1;1;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;22:00 A 22:59;CHIMBORAZO;RIOBAMBA;RURAL;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
ENERO;JUEVES;15:00 A 15:59;CHIMBORAZO;RIOBAMBA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;1;1;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;JUEVES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;FACTORES CLIMÁTICOS
ENERO;JUEVES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;JUEVES;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
ENERO;JUEVES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;VOLCAMIENTOS;EXCESO VELOCIDAD
ENERO;JUEVES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
ENERO;VIERNES;09:00 A 09:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;17:00 A 17:59;IMBABURA;PIMAMPIRO;RURAL;3;2;5;PÉRDIDA DE PISTA;MAL ESTADO DE LA VÍA
ENERO;VIERNES;06:00 A 06:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;13:00 A 13:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPRUDENCIA  DEL PEATÓN
ENERO;VIERNES;22:00 A 22:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;22:00 A 22:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;VOLCAMIENTOS;EXCESO VELOCIDAD
ENERO;VIERNES;18:00 A 18:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;09:00 A 09:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;VIERNES;22:00 A 22:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;OTROS;DAÑOS MECÁNICOS
ENERO;VIERNES;23:00 A 23:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;16:00 A 16:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;VIERNES;13:00 A 13:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;23:00 A 23:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;VIERNES;20:00 A 20:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;2;2;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;17:00 A 17:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;17:00 A 17:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;18:00 A 18:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;18:00 A 18:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;14:00 A 14:59;AZUAY;CUENCA;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;23:00 A 23:59;AZUAY;CUENCA;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;16:00 A 16:59;GUAYAS;NARANJAL;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;12:00 A 12:59;SANTA ELENA;SANTA ELENA;RURAL;0;1;1;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;20:00 A 20:59;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;20:00 A 20:59;GUAYAS;DAULE;RURAL;0;1;1;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;16:00 A 16:59;GUAYAS;DAULE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;22:00 A 22:59;LOS RÍOS;VENTANAS;RURAL;1;0;1;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;23:00 A 23:59;GUAYAS;NARANJITO;RURAL;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;19:00 A 19:59;MANABÍ;CHONE;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;20:00 A 20:59;GUAYAS;SAMBORONDON;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;09:00 A 09:59;MANABÍ;JIPIJAPA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;09:00 A 09:59;LOS RÍOS;QUEVEDO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;13:00 A 13:59;GUAYAS;DURAN;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;09:00 A 09:59;GUAYAS;MILAGRO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;06:00 A 06:59;GUAYAS;GENERAL  ANTONIO ELIZALDE;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;10:00 A 10:59;GUAYAS;PEDRO CARBO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;08:00 A 08:59;GUAYAS;GUAYAQUIL;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;02:00 A 02:59;GUAYAS;BALZAR;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;04:00 A 04:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;20:00 A 20:59;CHIMBORAZO;RIOBAMBA;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;10:00 A 10:59;PICHINCHA;RUMIÑAHUI;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;14:00 A 14:59;LOS RÍOS;BABAHOYO;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;07:00 A 07:59;LOS RÍOS;BABAHOYO;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;10:00 A 10:59;ESMERALDAS;ATACAMES;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;01:00 A 01:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;09:00 A 09:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;VIERNES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;VIERNES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;VIERNES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
ENERO;VIERNES;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;SÁBADO;10:00 A 10:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;16:00 A 16:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;SÁBADO;12:00 A 12:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;19:00 A 19:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;SÁBADO;15:00 A 15:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;10:00 A 10:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;SÁBADO;20:00 A 20:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;ROZAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;SÁBADO;20:00 A 20:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;17:00 A 17:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;02:00 A 02:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;00:00 A 00:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;09:00 A 09:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;SÁBADO;07:00 A 07:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;SÁBADO;15:00 A 15:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;OTROS;OTRAS CAUSAS
ENERO;SÁBADO;23:00 A 23:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;URBANA;0;1;1;VOLCAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;SÁBADO;12:00 A 12:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;15:00 A 15:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;17:00 A 17:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;04:00 A 04:59;TUNGURAHUA;AMBATO;URBANA;0;3;3;CHOQUES;OTRAS CAUSAS
ENERO;SÁBADO;13:00 A 13:59;AZUAY;CUENCA;RURAL;1;0;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;15:00 A 15:59;AZUAY;CUENCA;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;19:00 A 19:59;AZUAY;CUENCA;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;SÁBADO;23:00 A 23:59;AZUAY;CUENCA;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;18:00 A 18:59;GUAYAS;NARANJAL;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;20:00 A 20:59;GUAYAS;EL EMPALME;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;18:00 A 18:59;AZUAY;GUALACEO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;13:00 A 13:59;AZUAY;CUENCA;RURAL;0;0;0;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;16:00 A 16:59;GUAYAS;MILAGRO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;19:00 A 19:59;GUAYAS;DURAN;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;18:00 A 18:59;AZUAY;CUENCA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPRUDENCIA  DEL PEATÓN
ENERO;SÁBADO;13:00 A 13:59;GUAYAS;DURAN;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;SÁBADO;14:00 A 14:59;GUAYAS;DURAN;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;05:00 A 05:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;11:00 A 11:59;EL ORO;MACHALA;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;06:00 A 06:59;GUAYAS;MILAGRO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;07:00 A 07:59;GUAYAS;MILAGRO;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;SÁBADO;00:00 A 00:59;GUAYAS;GENERAL  ANTONIO ELIZALDE;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;05:00 A 05:59;EL ORO;BALSAS;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;01:00 A 01:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;05:00 A 05:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;06:00 A 06:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;15:00 A 15:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;22:00 A 22:59;TUNGURAHUA;PATATE;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;15:00 A 15:59;ESMERALDAS;ESMERALDAS;RURAL;0;4;4;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;01:00 A 01:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;SÁBADO;04:00 A 04:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;SÁBADO;04:00 A 04:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;SÁBADO;11:00 A 11:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;VOLCAMIENTOS;EXCESO VELOCIDAD
ENERO;SÁBADO;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;SÁBADO;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;SÁBADO;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;SÁBADO;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;SÁBADO;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;SÁBADO;19:00 A 19:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ATROPELLOS;EMBRIAGUEZ O DROGA
